Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY43,OUT017,2852.7473
FDV35,OUT013,2524.9336
FDF05,OUT019,533.4282
FDA36,OUT035,3095.114
FDS13,OUT027,6117.512
FDU47,OUT013,2089.6875
FDI36,OUT010,455.59677
FDH48,OUT046,1446.2937
FDZ14,OUT013,2089.6875
FDS46,OUT013,2089.6875
FDE21,OUT017,2029.666
FDA26,OUT049,3667.664
FDV12,OUT046,1613.3783
FDL46,OUT019,274.99487
FDN57,OUT013,2089.6875
NCJ18,OUT017,2029.666
FDO36,OUT045,2957.592
FDX55,OUT018,3158.1758
FDT25,OUT019,282.0598
FDD16,OUT049,1073.5646
NCX18,OUT013,3082.1858
NCG55,OUT018,1763.1758
NCV18,OUT049,1400.8828
NCS18,OUT035,1622.0413
FDC37,OUT045,1620.8895
FDE47,OUT046,2064.309
DRG49,OUT019,530.4153
FDC39,OUT049,3614.6086
FDH24,OUT019,348.47412
FDV39,OUT027,5278.0894
NCL17,OUT045,2064.309
NCY53,OUT035,2012.378
FDH52,OUT013,949.7793
NCD19,OUT018,814.2954
FDI44,OUT046,1156.726
DRD49,OUT027,6122.156
FDN08,OUT035,2046.2369
FDO20,OUT027,6108.8765
FDY02,OUT046,4102.4272
FDX23,OUT045,1464.7268
FDX01,OUT017,2029.666
FDH20,OUT027,2641.88
NCX41,OUT017,3694.2947
FDD21,OUT027,3058.8862
DRH11,OUT019,178.02998
DRE60,OUT018,3181.6416
FDB10,OUT013,3996.236
FDH38,OUT013,2032.7727
NCL07,OUT018,603.6929
FDD48,OUT046,2001.9149
NCT54,OUT027,2645.961
FDF32,OUT027,5278.0894
DRH51,OUT045,1446.2937
DRG03,OUT035,2536.1133
NCY42,OUT019,312.82758
FDH32,OUT017,1506.2432
NCJ06,OUT027,3058.8862
FDH47,OUT027,2641.88
FDZ08,OUT018,1270.8577
FDK16,OUT017,1509.0627
DRG01,OUT018,1030.8954
NCM53,OUT027,2663.6938
NCB07,OUT035,3082.6829
NCZ06,OUT035,4113.4155
FDU48,OUT049,2064.309
NCB55,OUT027,1760.8186
FDP15,OUT013,4136.233
FDF17,OUT046,3081.402
NCN06,OUT049,2603.404
DRM48,OUT018,603.6929
FDH10,OUT046,3081.402
FDC60,OUT018,1350.046
FDE35,OUT018,814.2954
DRI23,OUT013,2597.1833
NCR38,OUT013,4130.0083
FDP04,OUT035,942.8327
NCW17,OUT045,2064.309
FDX34,OUT017,2086.581
NCK53,OUT045,1602.6656
NCO54,OUT010,181.56813
NCH55,OUT046,2064.309
FDT44,OUT027,3058.8862
DRG49,OUT046,4061.2588
FDX46,OUT010,196.59503
DRG36,OUT049,2948.6663
FDU37,OUT049,1375.6515
FDK10,OUT049,2984.4897
DRF37,OUT027,6117.512
FDC44,OUT035,1822.8441
FDP15,OUT046,4096.2026
FDZ27,OUT027,1522.9941
FDY22,OUT019,361.4861
DRG51,OUT035,2700.2659
FDN58,OUT045,3755.5925
FDW01,OUT049,2531.1548
FDX24,OUT018,1355.6053
FDO51,OUT017,667.41693
FDJ52,OUT027,4229.307
NCY06,OUT010,277.96814
FDE20,OUT018,2563.569
FDT23,OUT010,165.62057
FDQ51,OUT046,741.6092
FDE35,OUT046,927.64
FDB46,OUT013,3647.2366
NCG19,OUT035,3804.7302
NCL06,OUT018,3523.0696
FDT36,OUT019,77.32854
FDC56,OUT049,2064.309
FDJ26,OUT049,3610.8596
FDZ59,OUT017,2867.0776
FDV11,OUT027,4947.691
FDR13,OUT010,262.83392
FDI15,OUT018,3523.0696
FDF47,OUT018,3181.6416
NCB54,OUT019,308.77777
NCK19,OUT027,5247.558
FDX16,OUT017,2515.8525
FDL50,OUT045,2064.309
NCE31,OUT035,642.2763
DRJ01,OUT049,2595.8328
FDE22,OUT013,2589.612
FDY20,OUT019,252.82983
NCO14,OUT045,690.2732
NCR50,OUT017,2515.8525
DRM47,OUT017,3082.6829
FDO27,OUT010,195.66133
FDJ20,OUT027,3138.4966
NCX17,OUT013,4085.1294
FDG59,OUT049,641.5254
FDD52,OUT045,1626.1493
FDO48,OUT017,3704.8494
FDC59,OUT019,169.8558
FDS15,OUT018,1503.7108
FDB47,OUT035,3679.7866
FDV14,OUT019,252.94783
FDB27,OUT013,3082.1858
FDA35,OUT035,2065.4607
FDN51,OUT018,3523.0696
FDO39,OUT019,456.14062
FDB28,OUT049,3085.0422
DRJ25,OUT046,741.6092
FDH46,OUT027,2663.6938
FDI10,OUT045,2930.778
FDU21,OUT018,579.1099
FDD09,OUT049,2961.2322
FDD10,OUT046,2954.5393
FDN31,OUT010,496.20352
FDA46,OUT018,2947.7046
FDM56,OUT046,1620.8895
FDF11,OUT010,578.4512
FDS32,OUT018,1830.9147
NCM06,OUT013,2519.6514
FDZ26,OUT045,4056.1306
FDO01,OUT013,2089.6875
FDJ46,OUT049,2934.4182
FDG26,OUT019,532.995
FDZ38,OUT035,2932.0588
NCO55,OUT013,1623.3066
FDT60,OUT035,2065.4607
FDW37,OUT049,1450.667
NCK42,OUT018,3158.1758
FDA45,OUT046,2930.778
FDW55,OUT018,3516.6538
FDY44,OUT017,3082.6829
FDQ31,OUT017,1448.7107
FDM09,OUT049,2934.4182
FDH12,OUT018,1503.7108
NCQ43,OUT035,1650.0062
FDT33,OUT035,2859.6282
NCT41,OUT018,2349.0146
DRJ25,OUT010,110.073555
NCQ41,OUT046,3081.402
NCN17,OUT049,1618.8
DRO35,OUT027,3058.8862
FDU27,OUT018,718.7303
FDY43,OUT027,4332.984
FDG46,OUT035,2011.1573
DRL49,OUT018,2326.631
NCB55,OUT049,846.93835
FDK28,OUT049,4112.765
FDO49,OUT045,741.6092
FDT03,OUT013,3102.3025
FDW33,OUT027,2663.6938
FDR02,OUT035,1678.878
FDF50,OUT013,3082.1858
FDA40,OUT018,1350.046
NCT53,OUT018,2420.8594
FDY60,OUT035,2065.4607
FDP44,OUT027,2663.6938
NCQ50,OUT045,3608.0251
NCC30,OUT017,2929.6902
FDQ60,OUT018,1830.9147
FDG41,OUT046,1626.1493
FDQ03,OUT046,3952.8794
FDM03,OUT045,1620.8895
FDZ51,OUT018,1355.6053
DRF51,OUT035,666.8594
FDF39,OUT017,4091.863
FDW52,OUT035,2606.135
FDY22,OUT049,2528.6777
FDG14,OUT013,2519.6514
FDA57,OUT017,657.27734
FDL45,OUT019,311.20825
FDX28,OUT046,1576.4758
NCQ54,OUT013,2877.1387
FDH40,OUT045,1294.9823
FDU52,OUT035,2563.643
FDT60,OUT010,252.02292
FDK08,OUT045,1613.3783
FDN04,OUT049,2958.1794
FDE50,OUT013,3082.1858
FDI16,OUT049,745.5694
FDM50,OUT049,876.52295
NCV30,OUT049,882.1545
FDT44,OUT013,2032.7727
FDY60,OUT013,2522.4565
FDT56,OUT017,904.2462
FDV58,OUT018,2872.439
FDU04,OUT013,2089.6875
NCN05,OUT027,5140.0923
FDI53,OUT018,2413.288
FDD34,OUT046,2604.8542
FDW47,OUT027,3142.2988
FDT51,OUT027,3403.9832
FDO27,OUT013,1543.9493
NCQ18,OUT018,1501.6213
NCW05,OUT013,1628.5664
FDI15,OUT010,482.83154
NCH43,OUT010,576.1472
FDT40,OUT049,2064.309
NCG19,OUT017,3807.5918
NCM30,OUT035,666.8594
FDB38,OUT017,2573.307
FDB22,OUT046,2532.6045
FDC58,OUT046,676.9989
NCI29,OUT013,2089.6875
FDA23,OUT010,216.20012
DRG48,OUT013,2522.4565
FDV21,OUT013,2089.6875
NCG18,OUT019,252.5907
FDG40,OUT045,642.2763
FDU24,OUT018,1387.9221
FDA22,OUT049,2771.8362
FDY35,OUT046,741.6092
FDJ15,OUT045,3101.5188
NCW18,OUT018,3311.325
FDK56,OUT018,2872.439
FDF44,OUT046,2064.309
FDP51,OUT049,2061.7893
FDU22,OUT027,3058.8862
FDM28,OUT017,2929.6902
NCL42,OUT046,4061.2588
FDJ15,OUT019,502.617
FDI32,OUT018,1763.1758
DRL11,OUT046,2592.0374
DRO59,OUT018,1030.8954
FDA07,OUT019,284.44006
NCO53,OUT013,3102.3025
FDO21,OUT045,3705.0078
FDW39,OUT045,2930.778
NCV17,OUT013,2089.6875
FDE22,OUT046,2587.1458
NCB06,OUT018,2413.288
DRF48,OUT017,3082.6829
FDB05,OUT013,4101.3003
FDP28,OUT027,6117.512
FDP23,OUT046,3617.973
NCS41,OUT018,2892.556
FDS40,OUT018,603.6929
FDA16,OUT017,3660.4329
FDN20,OUT035,2859.6282
FDF04,OUT027,6108.8765
DRG36,OUT018,2611.073
FDW16,OUT018,1355.6053
FDU09,OUT017,871.2654
FDW01,OUT046,2532.6045
FDB15,OUT045,4126.558
NCJ17,OUT049,1443.0916
NCT18,OUT018,2892.556
FDG16,OUT018,3158.1758
FDP27,OUT017,3082.6829
FDQ44,OUT027,3058.8862
FDL50,OUT027,3143.2612
FDW57,OUT027,5056.4746
FDS34,OUT013,2021.8378
NCV30,OUT035,942.8327
FDD26,OUT018,2872.439
FDA03,OUT045,2527.3228
FDS27,OUT018,2872.439
FDM12,OUT013,3082.1858
NCV42,OUT027,3335.3088
NCS41,OUT046,3081.402
FDN56,OUT018,1830.9147
DRK59,OUT046,3787.518
NCG18,OUT046,1620.8895
NCN26,OUT017,2029.666
FDI60,OUT027,1760.8186
NCI43,OUT049,743.39264
NCL17,OUT049,2064.309
FDQ19,OUT019,530.4153
FDY43,OUT049,2859.174
FDR36,OUT049,672.29584
FDJ58,OUT049,2934.4182
DRY23,OUT045,676.9989
FDK26,OUT027,5140.0923
DRH03,OUT045,1503.8259
FDC10,OUT010,260.8691
FDD23,OUT013,3082.1858
FDP32,OUT045,2064.309
FDO31,OUT035,1294.9823
FDQ57,OUT013,2522.4565
FDX32,OUT027,4022.1848
FDC39,OUT027,5318.406
FDU55,OUT046,4102.4272
FDL45,OUT013,2089.6875
DRK37,OUT049,3085.0422
FDK22,OUT013,3647.2366
DRG37,OUT027,4228.8447
FDK22,OUT017,3651.8083
DRH36,OUT018,918.6713
DRC36,OUT018,2774.74
DRE03,OUT027,1148.2814
FDF34,OUT046,3081.402
FDZ22,OUT046,1400.307
FDC44,OUT010,263.77637
FDN31,OUT027,5140.0923
FDO03,OUT017,3807.5918
FDA01,OUT049,874.921
NCH42,OUT049,3792.0852
FDF46,OUT018,1771.241
DRL35,OUT046,676.9989
FDW46,OUT049,948.8242
FDB58,OUT046,2064.309
FDD47,OUT018,2580.9172
NCO17,OUT045,2026.9813
FDJ26,OUT017,3651.8083
FDU37,OUT045,1294.9823
